"","gene","adj.pval.methgroup"
"1330","Pocillopora_acuta_HIv2___RNAseq.g4488.t1",0.04797261
"1331","Pocillopora_acuta_HIv2___TS.g29752.t1",0
"1332","Pocillopora_acuta_HIv2___RNAseq.g4511.t1",0.00466166
"1333","Pocillopora_acuta_HIv2___RNAseq.g4513.t1",0
"1334","Pocillopora_acuta_HIv2___RNAseq.g4530.t1",0.01878747
"1335","Pocillopora_acuta_HIv2___RNAseq.g4531.t1",2.783e-05
"1336","Pocillopora_acuta_HIv2___RNAseq.g4534.t1",0.00662175
"1337","Pocillopora_acuta_HIv2___RNAseq.g4537.t1",0.0061635
"1338","Pocillopora_acuta_HIv2___RNAseq.g4569.t1",0.00478711
"1339","Pocillopora_acuta_HIv2___RNAseq.g24106.t1",0.03091586
"1340","Pocillopora_acuta_HIv2___TS.g550.t1",0.00036197
"1341","Pocillopora_acuta_HIv2___RNAseq.g24119.t1",0.00836445
"1342","Pocillopora_acuta_HIv2___RNAseq.g24121.t1",1.309e-05
"1343","Pocillopora_acuta_HIv2___RNAseq.g24152.t1",0.00175865
"1344","Pocillopora_acuta_HIv2___RNAseq.g24162.t1",2.9e-07
"1345","Pocillopora_acuta_HIv2___RNAseq.g24165.t1",1.214e-05
"1346","Pocillopora_acuta_HIv2___RNAseq.g24172.t3",0.03246582
"1347","Pocillopora_acuta_HIv2___RNAseq.g24175.t1",0
"1348","Pocillopora_acuta_HIv2___RNAseq.g24176.t1",0.01661065
"1349","Pocillopora_acuta_HIv2___RNAseq.g24179.t1",0.0093935
"1350","Pocillopora_acuta_HIv2___RNAseq.10655_t",0.00013026
"1351","Pocillopora_acuta_HIv2___RNAseq.g24195.t1",2.9e-07
"1352","Pocillopora_acuta_HIv2___RNAseq.g24219.t1",0.04505502
"1353","Pocillopora_acuta_HIv2___RNAseq.g24237.t1",0
"1354","Pocillopora_acuta_HIv2___RNAseq.g24282.t1",0
"1355","Pocillopora_acuta_HIv2___TS.g725.t1",0.00197188
"1356","Pocillopora_acuta_HIv2___RNAseq.g24310.t1",0.01891872
"1357","Pocillopora_acuta_HIv2___RNAseq.g24321.t1",0
"1358","Pocillopora_acuta_HIv2___RNAseq.g24329.t1",0
"1359","Pocillopora_acuta_HIv2___RNAseq.g24330.t1",0.00268282
"1360","Pocillopora_acuta_HIv2___TS.g2231.t1",0.00400633
"1361","Pocillopora_acuta_HIv2___RNAseq.g21350.t1",0.00788155
"1362","Pocillopora_acuta_HIv2___RNAseq.g21356.t1",0.0335839
"1363","Pocillopora_acuta_HIv2___RNAseq.g21362.t1",0
"1364","Pocillopora_acuta_HIv2___TS.g2252.t1",0.0474681
"1365","Pocillopora_acuta_HIv2___RNAseq.g21384.t1",0
"1366","Pocillopora_acuta_HIv2___RNAseq.g21403.t1",0.01000942
"1367","Pocillopora_acuta_HIv2___RNAseq.g21404.t1",0.02007997
"1368","Pocillopora_acuta_HIv2___RNAseq.g21408.t1",0.01742896
"1369","Pocillopora_acuta_HIv2___TS.g2301.t1",0
"1370","Pocillopora_acuta_HIv2___RNAseq.g21421.t1",0
"1371","Pocillopora_acuta_HIv2___TS.g2315.t1",0
"1372","Pocillopora_acuta_HIv2___RNAseq.g21431.t2",0.01743759
"1373","Pocillopora_acuta_HIv2___RNAseq.g21468.t1",0.02570766
"1374","Pocillopora_acuta_HIv2___RNAseq.g21482.t1",0.03001405
"1375","Pocillopora_acuta_HIv2___TS.g2376.t2b",0
"1376","Pocillopora_acuta_HIv2___RNAseq.g21489.t1",0.00198495
"1377","Pocillopora_acuta_HIv2___RNAseq.10924_t",0.01182616
"1378","Pocillopora_acuta_HIv2___RNAseq.g21515.t1",0
"1379","Pocillopora_acuta_HIv2___RNAseq.g21520.t1",0.01920148
"1380","Pocillopora_acuta_HIv2___RNAseq.g21531.t1",0.00032436
"1381","Pocillopora_acuta_HIv2___TS.g2432.t1",0.02434531
"1382","Pocillopora_acuta_HIv2___TS.g2434.t1",0.01359814
"1383","Pocillopora_acuta_HIv2___RNAseq.g21544.t1",0.00850214
"1384","Pocillopora_acuta_HIv2___RNAseq.g21546.t1",0
"1385","Pocillopora_acuta_HIv2___TS.g2439.t1",0.00151325
"1386","Pocillopora_acuta_HIv2___RNAseq.g21560.t1",0.00680281
"1387","Pocillopora_acuta_HIv2___TS.g2465.t1",0.04444464
"1388","Pocillopora_acuta_HIv2___RNAseq.g21578.t1",0.02011298
"1389","Pocillopora_acuta_HIv2___RNAseq.g21598.t1",0.04419727
"1390","Pocillopora_acuta_HIv2___RNAseq.g21603.t1",0.00633695
"1391","Pocillopora_acuta_HIv2___RNAseq.11055_t",0.00649488
"1392","Pocillopora_acuta_HIv2___RNAseq.g21626.t1",0.04151252
"1393","Pocillopora_acuta_HIv2___RNAseq.g21633.t1",0
"1394","Pocillopora_acuta_HIv2___RNAseq.g21641.t1",0.00107593
"1395","Pocillopora_acuta_HIv2___RNAseq.g21642.t2b",0.00035273
"1396","Pocillopora_acuta_HIv2___RNAseq.g8126.t1b",0
"1397","Pocillopora_acuta_HIv2___RNAseq.g8145.t1",0
"1398","Pocillopora_acuta_HIv2___RNAseq.g8147.t1",0.04542381
"1399","Pocillopora_acuta_HIv2___RNAseq.g8148.t1",4.56e-06
"1400","Pocillopora_acuta_HIv2___RNAseq.g8149.t1",0
"1401","Pocillopora_acuta_HIv2___TS.g29955.t1a",0
"1402","Pocillopora_acuta_HIv2___TS.g29957.t1",0.04165709
"1403","Pocillopora_acuta_HIv2___RNAseq.g8158.t1",0
"1404","Pocillopora_acuta_HIv2___RNAseq.g8166.t1",0.00550191
"1405","Pocillopora_acuta_HIv2___RNAseq.g8178.t1",0.0062308
"1406","Pocillopora_acuta_HIv2___TS.g29983.t1",0.03210335
"1407","Pocillopora_acuta_HIv2___TS.g29984.t1",0.02317253
"1408","Pocillopora_acuta_HIv2___TS.g29987.t1",0.00375109
"1409","Pocillopora_acuta_HIv2___RNAseq.g8195.t1",0.04451432
"1410","Pocillopora_acuta_HIv2___TS.g30004.t1",0.00096341
"1411","Pocillopora_acuta_HIv2___RNAseq.g8207.t1",0.02232899
"1412","Pocillopora_acuta_HIv2___RNAseq.g8213.t2",0.00948235
"1413","Pocillopora_acuta_HIv2___RNAseq.g8216.t1",0.01060402
"1414","Pocillopora_acuta_HIv2___RNAseq.g8218.t1",0.03532413
"1415","Pocillopora_acuta_HIv2___RNAseq.g8226.t1",0.01840116
"1416","Pocillopora_acuta_HIv2___RNAseq.g8227.t1",0.02216569
"1417","Pocillopora_acuta_HIv2___RNAseq.g8230.t1",0.00602848
"1418","Pocillopora_acuta_HIv2___TS.g30034.t2",0.02272276
"1419","Pocillopora_acuta_HIv2___TS.g30040.t1b",0
"1420","Pocillopora_acuta_HIv2___RNAseq.g8246.t1",0.03535446
"1421","Pocillopora_acuta_HIv2___RNAseq.g8251.t1",0.03527245
"1422","Pocillopora_acuta_HIv2___RNAseq.g8252.t1",3.39e-06
"1423","Pocillopora_acuta_HIv2___RNAseq.g8267.t1",0.01036919
"1424","Pocillopora_acuta_HIv2___RNAseq.g8272.t1",7.243e-05
"1425","Pocillopora_acuta_HIv2___RNAseq.g8275.t1",0.00011597
"1426","Pocillopora_acuta_HIv2___RNAseq.g8280.t1",0.01660009
"1427","Pocillopora_acuta_HIv2___TS.g30079.t1a",0.01097553
"1428","Pocillopora_acuta_HIv2___TS.g30082.t2",0
"1429","Pocillopora_acuta_HIv2___RNAseq.g8305.t1",3.02e-06
"1430","Pocillopora_acuta_HIv2___RNAseq.g8333.t1",0
"1431","Pocillopora_acuta_HIv2___RNAseq.g8337.t1",0.0317886
"1432","Pocillopora_acuta_HIv2___RNAseq.g8338.t1",0.02113528
"1433","Pocillopora_acuta_HIv2___RNAseq.g8343.t1",0.03657737
"1434","Pocillopora_acuta_HIv2___RNAseq.g8344.t1",0.04469355
"1435","Pocillopora_acuta_HIv2___RNAseq.g8345.t1",0.00425272
"1436","Pocillopora_acuta_HIv2___RNAseq.g8358.t2",0.00665875
"1437","Pocillopora_acuta_HIv2___TS.g30161.t1",0.00922139
"1438","Pocillopora_acuta_HIv2___TS.g30162.t1",0.00234985
"1439","Pocillopora_acuta_HIv2___TS.g30169.t1",0
"1440","Pocillopora_acuta_HIv2___TS.g30170.t2",0.01705318
"1441","Pocillopora_acuta_HIv2___TS.g30173.t1",0
"1442","Pocillopora_acuta_HIv2___RNAseq.g8384.t1b",0
"1443","Pocillopora_acuta_HIv2___RNAseq.g8389.t1",0.00335987
"1444","Pocillopora_acuta_HIv2___RNAseq.g8395.t1",0.03001165
"1445","Pocillopora_acuta_HIv2___RNAseq.g8399.t1",0.04586177
"1446","Pocillopora_acuta_HIv2___TS.g30203.t1",0
"1447","Pocillopora_acuta_HIv2___RNAseq.g8403.t1",0
"1448","Pocillopora_acuta_HIv2___TS.g16775.t1b",0.01356623
"1449","Pocillopora_acuta_HIv2___TS.g16775.t1a",0.00602883
"1450","Pocillopora_acuta_HIv2___TS.g16776.t1",3.797e-05
"1451","Pocillopora_acuta_HIv2___RNAseq.g6874.t1",0.00799286
"1452","Pocillopora_acuta_HIv2___TS.g16790.t1b",0.00022598
"1453","Pocillopora_acuta_HIv2___TS.g16797.t3a",0.01768137
"1454","Pocillopora_acuta_HIv2___RNAseq.g6893.t1",0.03589572
"1455","Pocillopora_acuta_HIv2___RNAseq.g6896.t1",0.04428621
"1456","Pocillopora_acuta_HIv2___RNAseq.g6897.t1",0.00059865
"1457","Pocillopora_acuta_HIv2___TS.g16824.t1",0.01097109
"1458","Pocillopora_acuta_HIv2___TS.g16828.t1b",0.01737785
"1459","Pocillopora_acuta_HIv2___TS.g16836.t1",0
"1460","Pocillopora_acuta_HIv2___TS.g16840.t1",0.01369843
"1461","Pocillopora_acuta_HIv2___RNAseq.g6939.t1",0
"1462","Pocillopora_acuta_HIv2___RNAseq.g6945.t1",0.00073889
"1463","Pocillopora_acuta_HIv2___RNAseq.g6946.t1",0.03126725
"1464","Pocillopora_acuta_HIv2___RNAseq.g6958.t1",0.00025345
"1465","Pocillopora_acuta_HIv2___RNAseq.g6970.t1",0.02924819
"1466","Pocillopora_acuta_HIv2___RNAseq.g6981.t1",1.3e-07
"1467","Pocillopora_acuta_HIv2___RNAseq.g6984.t1",7.23e-06
"1468","Pocillopora_acuta_HIv2___RNAseq.g6986.t1",0.00152975
"1469","Pocillopora_acuta_HIv2___RNAseq.g6991.t1",0.00262996
"1470","Pocillopora_acuta_HIv2___RNAseq.g6996.t1c",0.00230481
"1471","Pocillopora_acuta_HIv2___TS.g16902.t2",0.01854182
"1472","Pocillopora_acuta_HIv2___TS.g16905.t1",0
"1473","Pocillopora_acuta_HIv2___RNAseq.g7006.t1",0
"1474","Pocillopora_acuta_HIv2___RNAseq.g7013.t1",0
"1475","Pocillopora_acuta_HIv2___RNAseq.g7018.t1",0.04861265
"1476","Pocillopora_acuta_HIv2___RNAseq.g7020.t1",0.00038713
"1477","Pocillopora_acuta_HIv2___RNAseq.g7023.t1",0.00404754
"1478","Pocillopora_acuta_HIv2___RNAseq.g7029.t1",0.03351558
"1479","Pocillopora_acuta_HIv2___RNAseq.g7031.t1",0.01254567
"1480","Pocillopora_acuta_HIv2___TS.g16938.t2",0
"1481","Pocillopora_acuta_HIv2___RNAseq.g7033.t1",0
"1482","Pocillopora_acuta_HIv2___RNAseq.g7040.t1",0.00090135
"1483","Pocillopora_acuta_HIv2___RNAseq.g7046.t1",0.00282789
"1484","Pocillopora_acuta_HIv2___TS.g16955.t1",0
"1485","Pocillopora_acuta_HIv2___RNAseq.g7058.t1",4.869e-05
"1486","Pocillopora_acuta_HIv2___RNAseq.g7065.t1a",0.01914071
"1487","Pocillopora_acuta_HIv2___RNAseq.g7076.t1",0.0027417
"1488","Pocillopora_acuta_HIv2___TS.g16993.t1",0.04582808
"1489","Pocillopora_acuta_HIv2___RNAseq.g7088.t1",1.918e-05
"1490","Pocillopora_acuta_HIv2___RNAseq.g7091.t1",0.01923537
"1491","Pocillopora_acuta_HIv2___RNAseq.g7092.t1",0.00065368
"1492","Pocillopora_acuta_HIv2___RNAseq.g7095.t1",0
"1493","Pocillopora_acuta_HIv2___TS.g17020.t1",7.183e-05
"1494","Pocillopora_acuta_HIv2___TS.g17026.t1",0.00469915
"1495","Pocillopora_acuta_HIv2___TS.g17030.t1",1.32e-06
"1496","Pocillopora_acuta_HIv2___RNAseq.g7113.t1",0.04151804
"1497","Pocillopora_acuta_HIv2___RNAseq.g14576.t1",0.02076072
"1498","Pocillopora_acuta_HIv2___TS.g19829.t1",0.03455647
"1499","Pocillopora_acuta_HIv2___RNAseq.g14579.t2",0.0123243
"1500","Pocillopora_acuta_HIv2___TS.g19843.t1",0
"1501","Pocillopora_acuta_HIv2___TS.g19875.t1",0.0453091
"1502","Pocillopora_acuta_HIv2___RNAseq.g14628.t1",0.00429951
"1503","Pocillopora_acuta_HIv2___RNAseq.g14640.t1",0
"1504","Pocillopora_acuta_HIv2___RNAseq.g14653.t1",0.00092252
"1505","Pocillopora_acuta_HIv2___RNAseq.g14657.t1",7.186e-05
"1506","Pocillopora_acuta_HIv2___RNAseq.g14666.t1",0.04056823
"1507","Pocillopora_acuta_HIv2___RNAseq.g14674.t1",0.00112609
"1508","Pocillopora_acuta_HIv2___RNAseq.11750_t",0.00830318
"1509","Pocillopora_acuta_HIv2___RNAseq.g14707.t1",8.777e-05
"1510","Pocillopora_acuta_HIv2___RNAseq.g14710.t1",0.00655858
"1511","Pocillopora_acuta_HIv2___RNAseq.g14711.t1",0.00231231
"1512","Pocillopora_acuta_HIv2___RNAseq.g14714.t2",0.00136657
"1513","Pocillopora_acuta_HIv2___RNAseq.g14717.t1",0.00706935
"1514","Pocillopora_acuta_HIv2___RNAseq.g14723.t1",0.00047254
"1515","Pocillopora_acuta_HIv2___RNAseq.g14724.t1",0
"1516","Pocillopora_acuta_HIv2___TS.g19988.t1",0.0171477
"1517","Pocillopora_acuta_HIv2___RNAseq.g14728.t1",6.23e-05
"1518","Pocillopora_acuta_HIv2___TS.g19991.t2",0.0146194
"1519","Pocillopora_acuta_HIv2___RNAseq.g14731.t1",0.00019175
"1520","Pocillopora_acuta_HIv2___RNAseq.g14734.t1",0.01742896
"1521","Pocillopora_acuta_HIv2___TS.g19999.t1",0.01257185
"1522","Pocillopora_acuta_HIv2___TS.g20027.t1",0.03409355
"1523","Pocillopora_acuta_HIv2___RNAseq.g14769.t1",0
"1524","Pocillopora_acuta_HIv2___RNAseq.g14772.t1",0
"1525","Pocillopora_acuta_HIv2___RNAseq.g14774.t1",0.00580547
"1526","Pocillopora_acuta_HIv2___TS.g20042.t1",3.573e-05
"1527","Pocillopora_acuta_HIv2___RNAseq.g14783.t1",0
"1528","Pocillopora_acuta_HIv2___RNAseq.g14784.t1",0
"1529","Pocillopora_acuta_HIv2___RNAseq.g14785.t1",0.01859204
"1530","Pocillopora_acuta_HIv2___RNAseq.g14798.t1",0
"1531","Pocillopora_acuta_HIv2___RNAseq.g14812.t1",0
"1532","Pocillopora_acuta_HIv2___RNAseq.g14813.t1",0.02359257
"1533","Pocillopora_acuta_HIv2___RNAseq.g14814.t1",1.6e-07
"1534","Pocillopora_acuta_HIv2___RNAseq.g14837.t1",0.02306604
"1535","Pocillopora_acuta_HIv2___TS.g20100.t1",0.00893261
"1536","Pocillopora_acuta_HIv2___RNAseq.g14844.t1",0.04585736
"1537","Pocillopora_acuta_HIv2___RNAseq.g14850.t1",0
"1538","Pocillopora_acuta_HIv2___TS.g20118.t1",4.592e-05
"1539","Pocillopora_acuta_HIv2___RNAseq.g14867.t1",0.00097189
"1540","Pocillopora_acuta_HIv2___RNAseq.g14892.t1",0.03366162
"1541","Pocillopora_acuta_HIv2___RNAseq.g14910.t1",0.02826443
"1542","Pocillopora_acuta_HIv2___RNAseq.g14915.t1",0
"1543","Pocillopora_acuta_HIv2___RNAseq.g14918.t1",0.00864428
"1544","Pocillopora_acuta_HIv2___RNAseq.g14929.t1",0.00041392
"1545","Pocillopora_acuta_HIv2___RNAseq.g9955.t1",0.02676944
"1546","Pocillopora_acuta_HIv2___RNAseq.g9956.t1",0
"1547","Pocillopora_acuta_HIv2___RNAseq.g9961.t1",3e-08
"1548","Pocillopora_acuta_HIv2___RNAseq.g9962.t1",0.01670294
"1549","Pocillopora_acuta_HIv2___RNAseq.g9963.t1",0.0009344
"1550","Pocillopora_acuta_HIv2___RNAseq.g9974.t1",0
"1551","Pocillopora_acuta_HIv2___RNAseq.g9978.t1",0
"1552","Pocillopora_acuta_HIv2___TS.g25734.t1",0.04608146
"1553","Pocillopora_acuta_HIv2___RNAseq.g10039.t1",0
"1554","Pocillopora_acuta_HIv2___RNAseq.g10041.t1",0.00014618
"1555","Pocillopora_acuta_HIv2___TS.g25792.t1c",0.02223533
"1556","Pocillopora_acuta_HIv2___RNAseq.g10057.t1",0
"1557","Pocillopora_acuta_HIv2___RNAseq.g10098.t1",0
"1558","Pocillopora_acuta_HIv2___RNAseq.g10099.t1",0
"1559","Pocillopora_acuta_HIv2___RNAseq.g10110.t1",0.00444417
"1560","Pocillopora_acuta_HIv2___RNAseq.g10129.t1",0
"1561","Pocillopora_acuta_HIv2___TS.g1758.t2",0.00443661
"1562","Pocillopora_acuta_HIv2___TS.g1768.t1",0.01029076
"1563","Pocillopora_acuta_HIv2___RNAseq.g26575.t1",0.00349689
"1564","Pocillopora_acuta_HIv2___RNAseq.g26582.t1",0.00150591
"1565","Pocillopora_acuta_HIv2___TS.g1781.t1c",7.76e-05
"1566","Pocillopora_acuta_HIv2___TS.g1781.t1b",3e-08
"1567","Pocillopora_acuta_HIv2___RNAseq.g26586.t1",0.00228643
"1568","Pocillopora_acuta_HIv2___RNAseq.g26589.t1",0
"1569","Pocillopora_acuta_HIv2___RNAseq.g26600.t1",0.04561072
"1570","Pocillopora_acuta_HIv2___RNAseq.g26603.t1",0.01868237
"1571","Pocillopora_acuta_HIv2___RNAseq.g26605.t1",3.3e-07
"1572","Pocillopora_acuta_HIv2___RNAseq.g26608.t1",0
"1573","Pocillopora_acuta_HIv2___RNAseq.g26609.t2",7e-08
"1574","Pocillopora_acuta_HIv2___RNAseq.g26612.t1",2.1e-07
"1575","Pocillopora_acuta_HIv2___RNAseq.g26672.t1",0.00328706
"1576","Pocillopora_acuta_HIv2___TS.g1879.t1",0.04664264
"1577","Pocillopora_acuta_HIv2___RNAseq.g26706.t1",0.02759454
"1578","Pocillopora_acuta_HIv2___RNAseq.g26725.t1",0.01800462
"1579","Pocillopora_acuta_HIv2___RNAseq.g26731.t2",0
"1580","Pocillopora_acuta_HIv2___RNAseq.g26735.t1",0.00128127
"1581","Pocillopora_acuta_HIv2___RNAseq.g26738.t1",0.00029655
"1582","Pocillopora_acuta_HIv2___TS.g1932.t1",0
"1583","Pocillopora_acuta_HIv2___RNAseq.g26750.t1a",0
"1584","Pocillopora_acuta_HIv2___RNAseq.g26767.t1",0.01197243
"1585","Pocillopora_acuta_HIv2___RNAseq.g26770.t1",4.652e-05
"1586","Pocillopora_acuta_HIv2___RNAseq.g26772.t1",4.009e-05
"1587","Pocillopora_acuta_HIv2___RNAseq.g26775.t1",0.02585431
"1588","Pocillopora_acuta_HIv2___TS.g1964.t1",0
"1589","Pocillopora_acuta_HIv2___RNAseq.g26783.t1",0.00114945
"1590","Pocillopora_acuta_HIv2___TS.g1972.t1",0.00034314
"1591","Pocillopora_acuta_HIv2___RNAseq.g20335.t1",0.00075435
"1592","Pocillopora_acuta_HIv2___RNAseq.g20353.t1",0.04472727
"1593","Pocillopora_acuta_HIv2___RNAseq.g20354.t1",0.00828584
"1594","Pocillopora_acuta_HIv2___TS.g14315.t1b",0.01292058
"1595","Pocillopora_acuta_HIv2___RNAseq.g20371.t1",0.00591539
"1596","Pocillopora_acuta_HIv2___RNAseq.g20374.t1b",0
"1597","Pocillopora_acuta_HIv2___RNAseq.g20376.t1b",0
"1598","Pocillopora_acuta_HIv2___RNAseq.g20396.t1",0
"1599","Pocillopora_acuta_HIv2___TS.g14356.t2",3.809e-05
"1600","Pocillopora_acuta_HIv2___RNAseq.g20410.t1",0
"1601","Pocillopora_acuta_HIv2___RNAseq.g20413.t2",0.00641193
"1602","Pocillopora_acuta_HIv2___RNAseq.g20415.t1",0
"1603","Pocillopora_acuta_HIv2___RNAseq.g20416.t1",0.00308875
"1604","Pocillopora_acuta_HIv2___RNAseq.g20420.t1",0.00690103
"1605","Pocillopora_acuta_HIv2___TS.g14372.t1a",5.593e-05
"1606","Pocillopora_acuta_HIv2___RNAseq.g20432.t1",5.23e-06
"1607","Pocillopora_acuta_HIv2___RNAseq.g20435.t1",0
"1608","Pocillopora_acuta_HIv2___RNAseq.g20440.t1",0.00828131
"1609","Pocillopora_acuta_HIv2___TS.g14415.t1",0
"1610","Pocillopora_acuta_HIv2___TS.g14420.t1",0
"1611","Pocillopora_acuta_HIv2___RNAseq.g20468.t1",0
"1612","Pocillopora_acuta_HIv2___RNAseq.12574_t",0.01865152
"1613","Pocillopora_acuta_HIv2___RNAseq.g20480.t1",0
"1614","Pocillopora_acuta_HIv2___RNAseq.g20498.t1",0
"1615","Pocillopora_acuta_HIv2___RNAseq.g20499.t1",0.00970452
"1616","Pocillopora_acuta_HIv2___RNAseq.g20500.t1",0
"1617","Pocillopora_acuta_HIv2___RNAseq.g20504.t1",0.00789105
"1618","Pocillopora_acuta_HIv2___RNAseq.g20523.t1",0.02239074
"1619","Pocillopora_acuta_HIv2___RNAseq.g20525.t1",0.00109608
"1620","Pocillopora_acuta_HIv2___RNAseq.g20528.t1",2.818e-05
"1621","Pocillopora_acuta_HIv2___RNAseq.g20532.t1",1.78e-06
"1622","Pocillopora_acuta_HIv2___TS.g14497.t1b",5.91e-06
"1623","Pocillopora_acuta_HIv2___RNAseq.g20557.t1",0.00012098
"1624","Pocillopora_acuta_HIv2___RNAseq.g20562.t1",0.04342506
"1625","Pocillopora_acuta_HIv2___RNAseq.g20569.t1",0
"1626","Pocillopora_acuta_HIv2___RNAseq.g20571.t1a",8.261e-05
"1627","Pocillopora_acuta_HIv2___RNAseq.g20571.t1b",0.00102254
"1628","Pocillopora_acuta_HIv2___RNAseq.g20572.t1",6e-08
"1629","Pocillopora_acuta_HIv2___RNAseq.g20583.t1",0.01447953
"1630","Pocillopora_acuta_HIv2___RNAseq.g20593.t1",0.03122935
"1631","Pocillopora_acuta_HIv2___RNAseq.g20601.t1",0
"1632","Pocillopora_acuta_HIv2___RNAseq.g20604.t1",0.00749995
"1633","Pocillopora_acuta_HIv2___RNAseq.g20607.t1",0
"1634","Pocillopora_acuta_HIv2___RNAseq.g20608.t1",0.0073461
"1635","Pocillopora_acuta_HIv2___RNAseq.g20613.t1",0.0414642
"1636","Pocillopora_acuta_HIv2___RNAseq.g20617.t1",0.00062798
"1637","Pocillopora_acuta_HIv2___TS.g14591.t1",0.00017033
"1638","Pocillopora_acuta_HIv2___RNAseq.g20645.t1",0.02852534
"1639","Pocillopora_acuta_HIv2___RNAseq.g20670.t1",0
"1640","Pocillopora_acuta_HIv2___TS.g14618.t1",0.0120802
"1641","Pocillopora_acuta_HIv2___RNAseq.g3606.t1",0.00428788
"1642","Pocillopora_acuta_HIv2___RNAseq.g3627.t1",0.00626424
"1643","Pocillopora_acuta_HIv2___RNAseq.g3631.t1",0.01283239
"1644","Pocillopora_acuta_HIv2___RNAseq.g3651.t1",0
"1645","Pocillopora_acuta_HIv2___RNAseq.g3668.t1",0.00294766
"1646","Pocillopora_acuta_HIv2___RNAseq.g3677.t1",1.04e-06
"1647","Pocillopora_acuta_HIv2___RNAseq.g3681.t1",0
"1648","Pocillopora_acuta_HIv2___RNAseq.g3694.t1",0.0062308
"1649","Pocillopora_acuta_HIv2___TS.g3518.t1",0.04257612
"1650","Pocillopora_acuta_HIv2___TS.g3520.t1",1e-08
"1651","Pocillopora_acuta_HIv2___RNAseq.g3710.t1",0.00068016
"1652","Pocillopora_acuta_HIv2___RNAseq.g3721.t1",0.01869917
"1653","Pocillopora_acuta_HIv2___RNAseq.g3747.t1",0.0144944
"1654","Pocillopora_acuta_HIv2___RNAseq.g3750.t1",0
"1655","Pocillopora_acuta_HIv2___RNAseq.g3754.t1",0
"1656","Pocillopora_acuta_HIv2___RNAseq.g3756.t1",2.89e-05
"1657","Pocillopora_acuta_HIv2___RNAseq.g3758.t1",0.00550376
"1658","Pocillopora_acuta_HIv2___TS.g3591.t1",0
"1659","Pocillopora_acuta_HIv2___RNAseq.g3771.t1",0
"1660","Pocillopora_acuta_HIv2___RNAseq.g3773.t1",1.98e-06
"1661","Pocillopora_acuta_HIv2___TS.g3599.t1",0.00031362
"1662","Pocillopora_acuta_HIv2___RNAseq.12943_t",0.00142172
"1663","Pocillopora_acuta_HIv2___RNAseq.g3784.t1",0
"1664","Pocillopora_acuta_HIv2___RNAseq.g3800.t1",0.0015085
"1665","Pocillopora_acuta_HIv2___RNAseq.g3804.t1",0.04381674
"1666","Pocillopora_acuta_HIv2___TS.g3642.t2",4.58e-06
"1667","Pocillopora_acuta_HIv2___TS.g3666.t1a",0.03572627
"1668","Pocillopora_acuta_HIv2___RNAseq.g3846.t1",0.028135
"1669","Pocillopora_acuta_HIv2___RNAseq.g3847.t1",0.00600664
"1670","Pocillopora_acuta_HIv2___TS.g3673.t1",0.0168352
"1671","Pocillopora_acuta_HIv2___RNAseq.13017_t",0.00197087
"1672","Pocillopora_acuta_HIv2___RNAseq.g3862.t1",0
"1673","Pocillopora_acuta_HIv2___TS.g3684.t1",0
"1674","Pocillopora_acuta_HIv2___TS.g3688.t1",0.04130536
"1675","Pocillopora_acuta_HIv2___RNAseq.g3872.t1",0.00179202
"1676","Pocillopora_acuta_HIv2___RNAseq.g3873.t1",0.00369663
"1677","Pocillopora_acuta_HIv2___RNAseq.g3882.t1",9.69e-06
"1678","Pocillopora_acuta_HIv2___RNAseq.13044_t",0.01336089
"1679","Pocillopora_acuta_HIv2___RNAseq.g3889.t1",0
"1680","Pocillopora_acuta_HIv2___RNAseq.g3893.t1",0
"1681","Pocillopora_acuta_HIv2___RNAseq.g3898.t1",0
"1682","Pocillopora_acuta_HIv2___RNAseq.g3900.t1",3.737e-05
"1683","Pocillopora_acuta_HIv2___RNAseq.g3903.t1",0
"1684","Pocillopora_acuta_HIv2___RNAseq.g2299.t1b",0.01340098
"1685","Pocillopora_acuta_HIv2___RNAseq.g2320.t1",0.03979777
"1686","Pocillopora_acuta_HIv2___RNAseq.g2322.t1b",0
"1687","Pocillopora_acuta_HIv2___RNAseq.g2330.t1c",3.5e-07
"1688","Pocillopora_acuta_HIv2___RNAseq.g2333.t1",0
"1689","Pocillopora_acuta_HIv2___TS.g22235.t1",0
"1690","Pocillopora_acuta_HIv2___RNAseq.g2335.t1",0
"1691","Pocillopora_acuta_HIv2___TS.g22237.t1",0
"1692","Pocillopora_acuta_HIv2___RNAseq.g2364.t1",0
"1693","Pocillopora_acuta_HIv2___RNAseq.g2393.t1",2.2e-07
"1694","Pocillopora_acuta_HIv2___RNAseq.g2397.t1",0.01751338
"1695","Pocillopora_acuta_HIv2___RNAseq.g2451.t1",0
"1696","Pocillopora_acuta_HIv2___RNAseq.g2460.t1",1e-08
"1697","Pocillopora_acuta_HIv2___TS.g14868.t1",0.01035034
"1698","Pocillopora_acuta_HIv2___RNAseq.g30979.t1",0.00590771
"1699","Pocillopora_acuta_HIv2___TS.g14883.t1",0.03246197
"1700","Pocillopora_acuta_HIv2___RNAseq.g30990.t1",0.03589572
"1701","Pocillopora_acuta_HIv2___RNAseq.g31009.t1",3.628e-05
"1702","Pocillopora_acuta_HIv2___RNAseq.g31010.t1",0
"1703","Pocillopora_acuta_HIv2___RNAseq.g31025.t1",0.00316591
